0.651684,0.4262,0.305223,3.12316,0.00306935,-2.34166,
0.651684,0.4262,0.45,3.12316,0.00306935,-2.34166,
0.627184,0.188866,0.45,3.12316,0.00306935,-2.34166,
0.602684,-0.0484687,0.45,3.12316,0.00306935,-2.34166,
0.602684,-0.0484687,0.49,3.12316,0.00306935,-2.34166,
0.651494,0.420149,0.303673,3.12305,0.0123132,-2.33653,
0.651494,0.420149,0.45,3.12305,0.0123132,-2.33653,
0.633402,0.173461,0.45,3.12305,0.0123132,-2.33653,
0.615309,-0.073226,0.45,3.12305,0.0123132,-2.33653,
0.615309,-0.073226,0.49,3.12305,0.0123132,-2.33653,
0.620967,0.449573,0.263654,3.07055,-0.0537009,-2.286,
0.620967,0.449573,0.45,3.07055,-0.0537009,-2.286,
0.627318,0.186226,0.45,3.07055,-0.0537009,-2.286,
0.636821,0.463697,0.301275,3.12701,0.00556738,-2.33356,
0.636821,0.463697,0.45,3.12701,0.00556738,-2.33356,
0.656504,0.210179,0.45,3.12701,0.00556738,-2.33356,
0.676187,-0.0433402,0.45,3.12701,0.00556738,-2.33356,
0.676187,-0.0433402,0.49,3.12701,0.00556738,-2.33356,
0.638446,0.441496,0.302601,3.12588,0.0034998,-2.34284,
0.638446,0.441496,0.45,3.12588,0.0034998,-2.34284,
0.659682,0.1946,0.45,3.12588,0.0034998,-2.34284,
0.680918,-0.0522959,0.45,3.12588,0.0034998,-2.34284,
0.680918,-0.0522959,0.49,3.12588,0.0034998,-2.34284,
0.627894,0.368683,0.293553,3.11339,-0.00518657,-2.29658,
0.627894,0.368683,0.45,3.11339,-0.00518657,-2.29658,
0.628371,0.12554,0.45,3.11339,-0.00518657,-2.29658,
0.628847,-0.117604,0.45,3.11339,-0.00518657,-2.29658,
0.628847,-0.117604,0.49,3.11339,-0.00518657,-2.29658,
